amalfi.75.desc;I am passing through Vietri, a small town on the far end of the Amalfian Coast. This humble town is well known for the quality of its ceramics. I observe some of the vendors selling colorful pottery, and wonder if I should bring some home with me.;Je passe par Vietri, une petite ville au bout de la côte amalfitaine. Cette humble ville est bien connue pour la qualité de ses céramiques. J'observe certains des vendeurs qui vendent de la poterie colorée, et je me demande si je ne devrais pas en rapporter chez moi.;;;;;;;;;;;;x
amalfi.75.a;On second thought, perhaps not.;En y repensant, peut-être pas.;;;;;;;;;;x;x
amalfi.75.b;Sounds like a good idea!;Ça a l'air d'être une bonne idée !;;;;;;;;;;;;x
amalfi.75.c;I would like to buy some to my spouse.;Je voudrais en acheter pour mon épouse.;;;;;;;;;;;;x
amalfi.75.d;I would like to buy some for my courtier.;Je voudrais en acheter pour mon courtisan.;;;;;;;;;;;;x
amalfi.76.desc;The small seaside town of Atrani, located not too far from Amalfi, sits beside a river called the Dragone river. While visiting there on business one day, the locals tell me how legend has it that a fire breathing dragon once lived in the area and would hide in the river, hence the origin of the name.;La petite ville balnéaire d'Atrani, située non loin d'Amalfi, est au bord d'une rivière appelée la Dragone. Lors d'une visite d'affaires, les habitants de la région me racontent comment la légende raconte qu'un dragon qui respirait le feu vivait autrefois dans la région et se cachait dans la rivière, d'où l'origine de son nom.;;;;;;;;;;;;x
amalfi.76.a;A silly superstitious tale!;Un conte stupide et superstitieux !;;;;;;;;;;x;x
amalfi.76.b;Fascinating lore. Tell me more.;Une histoire fascinante. Dites-m'en plus.;;;;;;;;;;;;x
amalfi.76.c;Let's get back to business first.;Revenons d'abord aux affaires.;;;;;;;;;;;;x
amalfi.77.desc;The Amalfian town of Scala is famous throughout the region for its chestnuts. Frequently, festivals celebrating the chestnuts are held there, and you had the good fortune to attend one recently.;La ville amalfitaine de Scala est célèbre dans toute la région pour ses châtaignes. Fréquemment, des festivals célébrant les châtaignes y sont organisés, et vous avez eu la chance d'y assister récemment.;;;;;;;;;;;;x
amalfi.77.a;It was fun and I got to eat a lot.;C'était amusant et j'ai beaucoup mangé.;;;;;;;;;;x;x
amalfi.77.b;I wanted to meet and understand the commoners.;Je voulais rencontrer et comprendre les roturiers.;;;;;;;;;;;;x
amalfi.77.c;A terrible experience!;Une expérience horrible !;;;;;;;;;;;;x
amalfi.78.desc;The Blue Grotto of Capri is one of the most famed landmarks of the Amalfi Coast, which gets its name from how the cave walls illuminate the water to glow with a bright, mesmerizing blue color. For generations, locals have avoided this massive cave said to house monsters, witches, and demons. Even ignoring that, it is a perilous place to explore, and many have drowned in it.;La grotte bleue de Capri est l'un des sites les plus célèbres de la côte amalfitaine, qui tire son nom de la façon dont les murs de la grotte illuminent l'eau pour briller avec une couleur bleue lumineuse et envoûtante. Depuis des générations, les gens d'ici évitent cette grotte massive qui abrite des monstres, des sorcières et des démons. Même en ignorant cela, c'est un endroit périlleux à explorer, et beaucoup s'y sont noyés.;;;;;;;;;;;;x
amalfi.78.a;Indeed it is best to be careful around such places.;En effet, il est préférable d'être prudent autour de ces endroits.;;;;;;;;;;x;x
amalfi.78.b;Ask the locals if they know more.;Demandez aux habitants s'ils en savent plus.;;;;;;;;;;;;x
amalfi.79.desc;While discussing the Blue Grotto with the locals in Capri, you meet some local boys who recently tried venturing inside the cave, but had to escape once the tide was rising too high. However, they managed to scavenge some ancient Greek and Roman statues, jewels, and other valuables from the bottom of the underwater cave floor. They offer to sell some of it to you.;En discutant de la grotte bleue avec les habitants de Capri, vous rencontrez des garçons qui ont récemment essayé de s'aventurer à l'intérieur de la grotte, mais qui ont dû s'échapper une fois que la marée était trop haute. Cependant, ils ont réussi à récupérer d'anciennes statues grecques et romaines, des bijoux et d'autres objets de valeur du fond de la grotte sous-marine. Ils proposent de vous en vendre une partie.;;;;;;;;;;;;x
amalfi.79.a;I have no interest in such trinkets.;Ces babioles ne m'intéressent pas.;;;;;;;;;;x;x
amalfi.79.b;I'll be glad to buy it!;Je serai ravi de l'acheter !;;;;;;;;;;;;x
amalfi.79.c;Let me negotiate a better price, first.;Laissez-moi d'abord négocier un meilleur prix.;;;;;;;;;;;;x
amalfi.79.d;I'm a [Root.GetTitle], I'll just take it from them!;Je suis un [Root.GetTitle], je vais juste le leur prendre !;;;;;;;;;;;;x
amalfi.80.desc;A prominent Orthodox monk from Mount Athos is passing through Amalfi. Long ago, Benedictine monks from Amalfi established a monastery at Athos known as the Amalfion, where dialogue between different Christian traditions thrives despite tensions between the Western and Eastern churches. Perhaps we should entertain this esteemed guest in honor of this bond.;Un éminent moine orthodoxe du Mont Athos passe par Amalfi. Il y a longtemps, les moines bénédictins d'Amalfi ont établi un monastère à Athos, connu sous le nom d'Amalfion, où le dialogue entre les différentes traditions chrétiennes se développe malgré les tensions entre les églises occidentales et orientales. Peut-être devrions-nous recevoir cet invité estimé en l'honneur de ce lien.;;;;;;;;;;x;x
amalfi.80.a;Invite him to a feast, hosted by us.;Invitons-le à un festin, organisé par nous.;;;;;;;;;;x;x
amalfi.80.b;No need, he is not that important.;Pas besoin, il n'est pas si important.;;;;;;;;;;;;x
amalfi.81.desc;For many years, the monastery of Amalfion has served not only as an important place of worship for those who follow the Catholic Church in Greece and surrounding region. You are considering sending some supplies and gifts to Amalfion as a sign of your support for this great monastery on Mount Athos.;Pendant de nombreuses années, le monastère d'Amalfion n'a pas seulement servi de lieu de culte important pour ceux qui suivent l'Eglise catholique en Grèce mais aussi dans la région environnante. Vous envisagez d'envoyer des fournitures et des cadeaux à Amalfion en signe de votre soutien à ce grand monastère du mont Athos.;;;;;;;;;;;;x
amalfi.81.a;Send a small token gift.;Envoyez un petit cadeau symbolique.;;;;;;;;;;x;x
amalfi.81.b;Send a great gift.;Envoyez un super cadeau.;;;;;;;;;;;;x
amalfi.81.c;I've changed my mind - don't send anything.;J'ai changé d'avis - n'envoyez rien.;;;;;;;;;;;;x
amalfi.82.desc;A Catholic monk from Mount Athos has arrived at my court and offers his services. He has strong ties with Amalfion, a Latin monastery that has been at Athos for many years. Amalfion has served as an important site for dialogue between the Western and Eastern churches for many years. His connections with the Eastern Church and experience could help us significantly.;Un moine catholique du Mont Athos est arrivé à ma cour et m'offre ses services. Il a des liens étroits avec Amalfion, un monastère latin qui se trouve à Athos depuis de nombreuses années. Depuis de nombreuses années, Amalfion est un lieu important de dialogue entre les Eglises occidentales et orientales. Ses liens avec l'Église orientale et son expérience pourraient nous aider considérablement.;;;;;;;;;;;;x
amalfi.82.a;Let us hope so!;Espérons-le !;;;;;;;;;;x;x
amalfi.83.desc;For dinner, I will host some important visitors from afar, and have decided to offer them the best of Amalfian cuisine. My cooks are able to make a number of delicious dishes, so what shall be the star of tonight's banquet?;Pour le dîner, j'accueillerai d'importants visiteurs de loin, et j'ai décidé de leur offrir le meilleur de la cuisine amalfitaine. Mes cuisiniers sont capables de faire un certain nombre de plats délicieux, alors quelle sera la star du banquet de ce soir ?;;;;;;;;;;;;x
amalfi.83.a;Squid sauteed with olive oil and arugula;Des calmars sautés à l'huile d'olive avec de la roquette;;;;;;;;;;x;x
amalfi.83.b;Peppered mussels served with fine Amalfi lemons;Des moules poivrées servies avec des citrons amalfitains de qualité.;;;;;;;;;;;;x
amalfi.83.c;Sea bass in salt crust with herbs;Du bar en croûte de sel aux herbes;;;;;;;;;;;;x
amalfi.83.d;Eggplant topped with anchovy and spices;Des aubergines garnies d'anchois et d'épices;;;;;;;;;;;;x
amalfi.84.desc;Literary and artistic figures have been attracted to the town of Ravello along the Amalfi Coast for many centuries, for it is quite a sight to behold, with lush gardens and serene beaches that contrast with the mountains that nestle around it. During a recent trip there, I met one such writer who was visiting Ravello for inspiration. By chance, I inspired him to write about the...;Depuis des siècles, des personnages littéraires et artistiques sont attirés par la ville de Ravello le long de la côte amalfitaine, car c'est tout un spectacle à voir, avec ses jardins luxuriants et ses plages sereines qui contrastent avec les montagnes qui s'y trouvent. Lors d'un récent voyage là-bas, j'ai rencontré un de ces écrivains qui visitait Ravello pour trouver de l'inspiration. Par hasard, je l'ai inspiré à écrire sur....;;;;;;;;;;;;x
amalfi.84.a;Deeds of my glorious dynasty;Les actes de ma glorieuse dynastie;;;;;;;;;;x;x
amalfi.84.b;Trade that flows through the region;Les échanges commerciaux qui traversent la région;;;;;;;;;;;;x
amalfi.84.c;Long history of the area;La longue histoire de la région;;;;;;;;;;;;x
amalfi.84.d;Struggles and triumphs of the local people;Les luttes et les triomphes de la population locale;;;;;;;;;;;;x
amalfi.85.desc;I have been hard at work for too long, and decide to spend a day of rest and see some of the local sights in Amalfi. Where should I go? There are many picturesque places to see along the Amalfi Coast.;J'ai travaillé durement pendant trop longtemps, et j'ai décidé de passer une journée de repos et de voir certains des sites touristiques locaux à Amalfi. Où dois-je aller ? Il y a beaucoup d'endroits pittoresques à voir le long de la côte amalfitaine.;;;;;;;;;;;;x
amalfi.85.a;Relax at a pebbled beach by a village;Détendez-vous sur une plage de galets près d'un village;;;;;;;;;;x;x
amalfi.85.b;Hike up the lovely Luttari Mountains to enjoy the view;Montez les magnifiques montagnes de Luttari pour profiter de la vue.;;;;;;;;;;;;x
amalfi.85.c;Stroll through one of the quaint, hilly seaside villages;Promenez-vous dans l'un des villages pittoresques et vallonnés au bord de la mer.;;;;;;;;;;;;x
amalfi.85.d;Explore one of the caves along the cliffsides;Explorez l'une des grottes le long des falaises.;;;;;;;;;;;;x
amalfi.86.desc;Gragnano, a hamlet near the larger settlement of Sorrento, has gained some renown in recent years for its pasta's quality, though it is still only well-known among locals. I recently had an opportunity to sample some while passing through.;Gragnano, un hameau situé près de l'agglomération de Sorrente, a acquis une certaine renommée ces dernières années pour la qualité de ses pâtes, bien qu'elle ne soit encore connue que des habitants de la région. J'ai récemment eu l'occasion d'en goûter en passant.;;;;;;;;;;;;x
amalfi.86.a;It was tasty!;C'était délicieux !;;;;;;;;;;x;x
amalfi.87.desc;The little hamlet of Agerola, nestled between the Amalfi Coast and the mountains, has a flourishing local industry dedicated to a special variety rose, the white rosaria. I have considered buying some.;Le petit hameau d'Agerola, niché entre la côte amalfitaine et les montagnes, possède une industrie locale florissante dédiée à une variété spéciale de rose, la roseraie blanche. J'ai pensé à en acheter.;;;;;;;;;;;;x
amalfi.87.a;Why not, it would be a good purchase.;Pourquoi pas, ce serait un bon achat.;;;;;;;;;;x;x
amalfi.87.b;On second thought, never mind.;Tout bien réfléchi, peu importe.;;;;;;;;;;;;x
amalfi.88.desc;You are on an excursion to the Amalfi Coast for business, and pass by the hamlet of Massa Lubrense, which is not too far from the Bay of Ieranto. It is from this bay that one can partially see the island of Capri and three smaller islands known as the Sirenusas. According to local legend, the Sirens of legend once dwelled there, tempting sailors and travelers like Odysseus.;Vous êtes en excursion sur la côte amalfitaine pour affaires, et passez par le hameau de Massa Lubrense, qui n'est pas trop loin de la baie d'Ieranto. C'est de cette baie que l'on peut partiellement voir l'île de Capri et trois îles plus petites connues sous le nom de Sirenusas. Selon la légende locale, les sirènes de la légende y ont jadis habité, tentant les marins et les voyageurs comme Odyssée.;;;;;;;;;;;;x
amalfi.88.a;Ha! As if! The sirens aren't real.;Ha ! Comme si ! Les sirènes ne sont pas réelles.;;;;;;;;;;x;x
amalfi.88.b;How frightening - what if the sirens are still there?;C'est effrayant - et si les sirènes sont toujours là ?;;;;;;;;;;;;x
amalfi.88.c;Interesting local lore, I suppose, but I have business to attend to.;C'est une tradition locale intéressante, je suppose, mais j'ai des affaires à régler.;;;;;;;;;;;;x
amalfi.88.d;Sirens or not, why don't we go to the beach here?;Sirènes ou pas, pourquoi n'irions-nous pas à la plage ici ?;;;;;;;;;;;;x
amalfi.89.desc;Through our business contacts, we have recently made a lot of coin selling some products from Sorrento to important and powerful clients elsewhere. In particular, we sold a lot of Sorrento's...;Grâce à nos contacts d'affaires, nous avons récemment fait beaucoup d'argent en vendant certains produits de Sorrente à des clients importants et puissants ailleurs. En particulier, nous avons vendu beaucoup de....;;;;;;;;;;;;x
amalfi.89.a;Wine;Vin;;;;;;;;;;x;x
amalfi.89.b;Olive oil;Huile d'olive;;;;;;;;;;;;x
amalfi.89.c;Citrus fruit;Agrumes;;;;;;;;;;;;x
amalfi.90.desc;I am on the island of Capri off the coast of the Sorrentine Peninsula, meeting with a local acquaintance, who takes me sightseeing. We encounter the Arco Naturale, a large natural arch that has stood on the island, and my acquaintance remarks at how beautiful and majestic the arch looks.;Je suis sur l'île de Capri au large de la côte de la péninsule sorrentine, avec une connaissance locale, qui m'emmène faire du tourisme. Nous rencontrons l'Arco Naturale, une grande arche naturelle qui s'est dressée sur l'île, et ma connaissance remarque à quel point l'arche est belle et majestueuse.;;;;;;;;;;;;x
amalfi.90.a;I agree!;Je suis d'accord !;;;;;;;;;;x;x
amalfi.90.b;It's not that great.;Ce n'est pas si génial.;;;;;;;;;;;;
amalfi.91.desc;I need to go to the island of Capri for business. Usually, as it is not too far from Amalfi, traveling there not a huge hassle. However, this time, I need to go to the village of Anacapri on the island. It is so isolated, it can only be reached by going through a long and steep stone stairway against the cliffs known as the Phoenician Steps. It is dangerous and consists of 921 stone steps.;Je dois aller sur l'île de Capri pour les affaires. Habituellement, comme il n'est pas trop loin d'Amalfi, il n'y a pas beaucoup de soucis pour s'y rendre. Cependant, cette fois-ci, je dois aller au village d'Anacapri sur l'île. Elle est si isolée qu'on ne peut y accéder qu'en empruntant un long escalier de pierre escarpé contre les falaises connues sous le nom d'escalier phénicien. Il est dangereux et comprend 921 marches en pierre.;;;;;;;;;;;;x
amalfi.91.a;I have no choice. Work is work!;Je n'ai pas le choix. Le travail est le travail !;;;;;;;;;;x;x
amalfi.91.b;I will send a courtier in my stead.;Je vais envoyer un courtisan à ma place.;;;;;;;;;;;;x
amalfi.91.c;I can send one of my servants.;Je peux envoyer un de mes serviteurs.;;;;;;;;;;;;x
amalfi.91.d;Cancel the meeting.;Annulez la réunion.;;;;;;;;;;;;x
amalfi.92.desc;The woodlands of the Sorrentine Peninsula are abundant in wood, and its lumber has been exported to outside sources for many years. We just concluded an advantageous deal with a foreign customer, to be the exclusive provider of lumber to their realm for a number of years.;The woodlands of the Sorrentine Peninsula are abundant in wood, and its lumber has been exported to outside sources for many years. We just concluded an advantageous deal with a foreign customer, to be the exclusive provider of lumber to their realm for a number of years.;;;;;;;;;;;;x
amalfi.92.a;A great deal!;Une bonne affaire !;;;;;;;;;;x;x
amalfi.93.desc;A large shipment of Colatura di Alici has arrived at my residence. Similar to the Roman fish sauce garum, it is a traditional sauce from the village of Cetara along the Amalfi Coast, made by fermenting anchovies in brine. What should I do with it?;Une grosse cargaison de Colatura di Alici est arrivée chez moi. Semblable à la sauce de poisson romaine garum, c'est une sauce traditionnelle du village de Cetara le long de la côte amalfitaine, faite par fermentation d'anchois en saumure. Qu'est-ce que je dois en faire ?;;;;;;;;;;;;x
amalfi.93.a;Isn't it obvious? Let's save it to use in our food!;Ce n'est pas évident ? Gardons-le pour l'utiliser dans notre alimentation !;;;;;;;;;;x;x
amalfi.93.b;I would prefer to sell it and make a bit of profit.;Je préférerais le vendre et faire un peu de profit.;;;;;;;;;;;;x
amalfi.93.c;Donate it to the poor and local temples.;Faites-en don aux pauvres et aux temples locaux.;;;;;;;;;;;;x
amalfi.94.desc;We've received a large shipment of Sorrentine wood from our business contacts. While it is common to export this lumber elsewhere, given the abundance of wood from the Sorrentine Peninsula, perhaps we can make use of this wood for our own purposes.;Nous avons reçu une importante cargaison de bois de Sorrentine de nos contacts commerciaux. Bien qu'il soit courant d'exporter ce bois d'œuvre ailleurs, étant donné l'abondance du bois de la péninsule sorrentine, nous pouvons peut-être l'utiliser à nos propres fins.;;;;;;;;;;;;x
amalfi.94.a;Use it for our navy and army's needs;Utilisons-le pour les besoins de la marine et de l'armée.;;;;;;;;;;x;x
amalfi.94.b;Use it for any construction projects we have;Utilisez-le pour tous les projets de construction que nous avons;;;;;;;;;;;;x
amalfi.94.c;Sell it to someone, we have more than enough here;Vendez-le à quelqu'un, nous en avons suffisamment ici.;;;;;;;;;;;;x
amalfi.95.desc;;;;;;;;;;;;x
amalfi.95.a;ffff;ffff;;;;;;;;;;;;x
amalfi.96.desc;;;;;;;;;;;;x
amalfi.96.a;ffff;ffff;;;;;;;;;;;;x
amalfi.97.desc;;;;;;;;;;;;x
amalfi.97.a;ffff;ffff;;;;;;;;;;;;x
amalfi.98.desc;;;;;;;;;;;;x
amalfi.98.a;ffff;ffff;;;;;;;;;;;;x
amalfi.99.desc;;;;;;;;;;;;x
amalfi.99.a;ffff;ffff;;;;;;;;;;;;x
