#Stuff;;;;;;;;;;;;;;x
dunhuang.110.desc.d;The steppe nomad chiefs of Dunhuang have presented us with a most spectacular gift of [Root.Religion.GetName] religious objects, such as statues inlaid with precious gems, colorful paintings, and other similar items.;;;;;;;;;;;x
dunhuang.110.a;A most welcome gift.;;;;;;;;;;;;;x
dunhuang.111.desc.a;Though our beliefs might not always be the same as all the members of Duhuang's Chinese community, our efforts to reach out to them and cooperate as well as learn from one another has led to a flowering of religions.;;;;;;;;;;;x
dunhuang.111.desc.b;Though our beliefs might not always be the same as all the members of Duhuang's Iranian and Tocharian community, our efforts to reach out to them and cooperate as well as learn from one another has led to a flowering of religions.;;;;;;;;;;;x
dunhuang.111.desc.c;Though our beliefs might not always be the same as all the members of Duhuang's Himalayan community, our efforts to reach out to them and cooperate as well as learn from one another has led to a flowering of religions.;;;;;;;;;;;x
dunhuang.111.desc.d;Though our beliefs might not always be the same as all the members of Duhuang's nomad community, our efforts to reach out to them and cooperate as well as learn from one another has led to a flowering of religions.;;;;;;;;;;;x
dunhuang.111.a;This bodes well for us.;;;;;;;;;;;;;x
dunhuang.112.desc;xxxxx;;;;;;;;;;;x
dunhuang.112.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.113.desc;xxxxx;;;;;;;;;;;x
dunhuang.113.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.114.desc.a;Leading members of Dunhuang's Chinese community have presented to me a most valuable gift today: a simple but elegant manuscript, filled with literature written in one of their languages.;;;;;;;;;;;x
dunhuang.114.desc.b;Leading members of Dunhuang's Iranian and Tocharian community have presented to me a most valuable gift today: a simple but elegant manuscript, filled with literature written in one of their languages.;;;;;;;;;;;x
dunhuang.114.desc.c;Leading members of Dunhuang's Himalayan community have presented to me a most valuable gift today: a simple but elegant manuscript, filled with literature written in one of their languages.;;;;;;;;;;;x
dunhuang.114.desc.d;Leading members of Dunhuang's nomad community have presented to me a most valuable gift today: a simple but elegant manuscript, filled with literature written in one of their languages.;;;;;;;;;;;x
dunhuang.114.a;Ah! People of culture, I see.;;;;;;;;;;;;;x
dunhuang.115.desc.a;Our relations with the local Chinese community of Dunhuang is good enough that a number of their men have pledged loyalty to us, offering their services as warriors and bodyguards.;;;;;;;;;;;x
dunhuang.115.desc.b;Our relations with the local Iranian and Tocharian community of Dunhuang is good enough that a number of their men have pledged loyalty to us, offering their services as warriors and bodyguards.;;;;;;;;;;;x
dunhuang.115.desc.c;Our relations with the local Himalayan community of Dunhuang is good enough that a number of their men have pledged loyalty to us, offering their services as warriors and bodyguards.;;;;;;;;;;;x
dunhuang.115.desc.d;Our relations with the local nomad community of Dunhuang is good enough that a number of their men have pledged loyalty to us, offering their services as warriors and bodyguards.;;;;;;;;;;;x
dunhuang.115.a;I am most thankful for their support.;;;;;;;;;;;;;x
dunhuang.116.desc.a;Members of the Chinese community of Dunhuang are keenly aware of mutual external threats to our continued prosperity, and they have provided me with some military supplies and intelligence as a result.;;;;;;;;;;;x
dunhuang.116.desc.b;Members of the Iranian and Tocharian community of Dunhuang are keenly aware of mutual external threats to our continued prosperity, and they have provided me with some military supplies and intelligence as a result.;;;;;;;;;;;x
dunhuang.116.desc.c;Members of the Himalayan community of Dunhuang are keenly aware of mutual external threats to our continued prosperity, and they have provided me with some military supplies and intelligence as a result.;;;;;;;;;;;x
dunhuang.116.desc.d;Members of the nomad community of Dunhuang are keenly aware of mutual external threats to our continued prosperity, and they have provided me with some military supplies and intelligence as a result.;;;;;;;;;;;x
dunhuang.116.a;Such shows of friendship will not be forgotten.;;;;;;;;;;;;;x
dunhuang.117.desc.a;Our allies in the Chinese community of Dunhuang have provided us useful information about recent information they learned concerning potential plots and intrigue that threaten our mutual interests.;;;;;;;;;;;x
dunhuang.117.desc.b;Our allies in the Iranian and Tocharian community of Dunhuang have provided us useful information about recent information they learned concerning potential plots and intrigue that threaten our mutual interests.;;;;;;;;;;;x
dunhuang.117.desc.c;Our allies in the Himalayan community of Dunhuang have provided us useful information about recent information they learned concerning potential plots and intrigue that threaten our mutual interests.;;;;;;;;;;;x
dunhuang.117.desc.d;Our allies in the nomad community of Dunhuang have provided us useful information about recent information they learned concerning potential plots and intrigue that threaten our mutual interests.;;;;;;;;;;;x
dunhuang.117.a;It is good that we can work together like this!;;;;;;;;;;;;;x
dunhuang.118.desc;A promising young lady from Dunhuang's Chinese community wishes to join our court. For generations, this community has prided themselves as the learned protectors of Dunhuang's unique culture. Regardless of whether she's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.118.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.119.desc;A promising young lady from Dunhuang's Iranian and Tocharian community wishes to join our court. These peoples are infamous for their cunning in business and the beauty of their women. Regardless of whether she's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.119.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.120.desc;A promising young lady from Dunhuang's Himalayan community wishes to join our court. The inhabitants of the Tibetan plateau are rugged and rightly respected for their courage and strength. Regardless of whether she's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.120.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.121.desc;A promising young lady from Dunhuang's nomad community wishes to join our court. Though dismissed as barbarians by some, they are nevertheless feared warriors and horsemen for a reason. Regardless of whether she's capable or not, having a connection will be useful.;;;;;;;;;;;x
dunhuang.121.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.122.desc;xxxxx;;;;;;;;;;;x
dunhuang.122.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.123.desc;xxxxx;;;;;;;;;;;x
dunhuang.123.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.124.desc;xxxxx;;;;;;;;;;;x
dunhuang.124.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.125.desc;xxxxx;;;;;;;;;;;x
dunhuang.125.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.126.desc;xxxxx;;;;;;;;;;;x
dunhuang.126.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.127.desc;xxxxx;;;;;;;;;;;x
dunhuang.127.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.128.desc;xxxxx;;;;;;;;;;;x
dunhuang.128.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.129.desc;xxxxx;;;;;;;;;;;x
dunhuang.129.a;Xxxxxxffff;;;;;;;;;;;;;x
VIET_recently_went_to_nadun_festival;Recently Attended Nadun Festival;;;;;;;;;;;;;x
dunhuang.130.desc;I have decided to attend the Nandun festival this year. It is the harvest festival of the Tuyuhun, or Tu peoples, and it will surely be lots of fun! Traditionally, it lasts for around two months, and requires cooperation between many different villages and clans in the area.;;;;;;;;;;;x
dunhuang.130.a;I can't wait.;;;;;;;;;;;;;x
dunhuang.131.tooltip;It will only be a matter of time....;;;;;;;;;;;x
dunhuang.131.title;Nadun;;;;;;;;;;;x
dunhuang.131.desc;The Nadun festival is starting! I have arrived with my entourage at the host village where this year's Nadun will be held. Sedan chairs and tents have been set up for the comfortable transport and lodgings of various heavenly beings. Sacrificial offerings have been set up, and men from other villages begin to march to the fields belonging to the host village. Bearing colorful banners inscribed with auspicious sayings and blessings, and vibrant drums and gongs, these men make loud noise and music, heralding the start of the Nadun festivities.;;;;;;;;;;;x
dunhuang.131.a;Wonderful!;;;;;;;;;;;;;x
dunhuang.132.tooltip;Let the fun start!;;;;;;;;;;;x
dunhuang.132.desc;At long last, the Nadun festivities have come to a close. I had a great time with the locals, and I hope to attend another one in the future.;;;;;;;;;;;x
dunhuang.132.a;Until next time.;;;;;;;;;;;;;x
dunhuang.133.desc;As part of the Nadun festival, good news is chanted to the rhythm of the drum beats, so that everyone - even those in heaven - may learn of what fortunes and joys have happened recently.;;;;;;;;;;;x
dunhuang.133.a;I, too, share with everyone any good news from my family!;;;;;;;;;;;;;x
dunhuang.133.b;I observe and listen to what others have to say first.;;;;;;;;;;;;;x
dunhuang.134.desc;During the Nadun, many dances are performed. Today, a dance has been performed in honor of the heavens. It is an invitation to those in heaven to come down and join in on the excitement.;;;;;;;;;;;x
dunhuang.134.a;Good.;;;;;;;;;;;;;x
dunhuang.135.desc;Right before the Nadun, a special sacrificial cake called Supan was prepared as offerings to the gods. Now that Nadun is fully under way, and the heavenly beings have come down (supposedly), we can enjoy these cakes as well.;;;;;;;;;;;x
dunhuang.135.a;I will eat a fair amount.;;;;;;;;;;;;;x
dunhuang.135.b;I will eat a lot!;;;;;;;;;;;;;x
dunhuang.135.c;I will restrain from eating too much.;;;;;;;;;;;;;x
dunhuang.136.desc;During the Nadun, it is customary to toast those involved in the major dances with big bowls. Today, during one of the dances, everyone is toasting the dancers, and the whole atmosphere is lively and fun.;;;;;;;;;;;x
dunhuang.136.a;I'll stay back to watch.;;;;;;;;;;;;;x
dunhuang.136.b;I will toast them as well!;;;;;;;;;;;;;x
dunhuang.137.desc;Theatrical performances have always played a role in Nadun. Most popular is the performance of a story detailing the struggle of a farming family. At the end, the farmer's son accepts his position as a farmer, showing how the continuity of farming from generation to generation is important.;;;;;;;;;;;x
dunhuang.137.a;After all, where would we be without our food?;;;;;;;;;;;;;x
dunhuang.138.desc;Though the people celebrating the Nadun aren't Han Chinese, they take influence from their Chinese neighbors, and theatrical performances of Chinese legends is common. Most popular are stories from the Three Kingdoms period of Chinese history, that era of civil war where heroes and villains fought - both by strength and by wits - to determine the fate of the world. Of these heroes and villains, who do you find most entertaining?;;;;;;;;;;;x
dunhuang.138.a;Benevolent Liu Bei, and his stalwart Shu Kingdom;;;;;;;;;;;;;x
dunhuang.138.b;Ambitious Cao Cao, and his prosperous Wei Kingdom;;;;;;;;;;;;;x
dunhuang.138.c;Clever Sun Quan, and his brave Wu Kingdom;;;;;;;;;;;;;x
dunhuang.138.d;Cunning Sima Yi, whose victorious descendants established Jin;;;;;;;;;;;;;x
dunhuang.139.desc;Nadun is an important time for people to visit others and share what knowledge and experiences they had throughout the year. In the host village, I have a number of acquaintances I could visit - shall I enjoy their company?;;;;;;;;;;;x
dunhuang.139.a;No, I am enjoying the festival as is!;;;;;;;;;;;;;x
dunhuang.139.b;Yes, that sounds like a good idea.;;;;;;;;;;;;;x
dunhuang.139.c;I want to meet new friends instead!;;;;;;;;;;;;;x
dunhuang.140.desc;Because I am a high ranking guest in the host village during Nadun, I am offered a high seat at the feast table, and provided the best foods these peasants can afford to make. It is simple and hardy fare, such as noodles in butter with beef, tea with milk, and fried buns.;;;;;;;;;;;x
dunhuang.140.a;I am most thankful! Simple food has its appeal.;;;;;;;;;;;;;x
dunhuang.140.b;I eat better at home, but I don't mind.;;;;;;;;;;;;;x
dunhuang.140.c;This food tastes very plain and bland.;;;;;;;;;;;;;x
dunhuang.141.desc;At the Nadun, besides the dancing, there is also much singing of many traditional songs. It is wonderful to hear all the melodies around!;;;;;;;;;;;x
dunhuang.141.a;A delight for the soul.;;;;;;;;;;;;;x
dunhuang.142.desc;For young people, Nadun is often when love begins to blossom, as it is a time of merrymaking and socialization. I have observed many young men and women from the village awkwardly but surely making their first steps towards love and perhaps, one day, if their parents are willing, marriage.;;;;;;;;;;;x
dunhuang.142.a;Ah, young love! It is so wonderful to see.;;;;;;;;;;;;;x
dunhuang.142.b;Bah, they'll become bitter and jaded with time.;;;;;;;;;;;;;x
dunhuang.142.c;It is none of my concern.;;;;;;;;;;;;;x
dunhuang.143.desc;xxxxx;;;;;;;;;;;x
dunhuang.143.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.144.desc;xxxxx;;;;;;;;;;;x
dunhuang.144.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.145.desc;xxxxx;;;;;;;;;;;x
dunhuang.145.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.146.desc;xxxxx;;;;;;;;;;;x
dunhuang.146.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.147.desc;xxxxx;;;;;;;;;;;x
dunhuang.147.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.148.desc;xxxxx;;;;;;;;;;;x
dunhuang.148.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.149.desc;xxxxx;;;;;;;;;;;x
dunhuang.149.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.150.desc;Ever since I was a child, I have always felt that I would be destined for greater things. In my veins runs the blood of Cao Cao, the mighty warlord and prime minister of the Han Dynasty after all. I look to him as an exemplar, for few could match his daring, his cunning, his brilliance, and above all, his ambition. The entire world, including Dunhuang, is going through a turbulent era just like that of the Three Kingdoms. And so, like him, I will make my mark on the world in this age of chaos!;;;;;;;;;;;x
dunhuang.150.a;I hope to make him proud.;;;;;;;;;;;;;x
dunhuang.151.title;Cao Yijin;;;;;;;;;;;x
dunhuang.151.desc;Cao Yijin, who hails from the Cao clan of Dunhuang's nobility, has recently come of age. Many elites - even those in neighboring realms - have kept an eye on him ever since he was a young child, for he possessed a fire within him unlike any other. He is intelligent, capable, ambitious, and has already become an official in the local administration.\n\nThen again, in his veins runs the blood of Cao Cao, the mighty warlord and prime minister of the Han Dynasty, after all. Few could match Cao Cao's daring, cunning, brilliance, and ambition. In these turbulent times, could Cao Yijin be another Cao Cao, and bring order to what is chaos?;;;;;;;;;;;x
dunhuang.151.a;Dunhuang awaits to see where this young man will go in life.;;;;;;;;;;;;;x
dunhuang.152.desc;xxxxx;;;;;;;;;;;x
dunhuang.152.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.153.title;To Follow Cao Cao;;;;;;;;;;;x
dunhuang.153.desc;I have been a highly respected member of Dunhuang's elite and administration for many years, and it is clear why. The westernmost corner of Chinese civilization is in chaos, led by inept rulers and overrun by covetous barbarians who seek to take advantage of the decline of the Tang Dynasty, and I am one of the few truly capable leaders here.\n\nCenturies ago, through his ambition and talents, my august ancestor Cao Cao brought order to a world turn asunder by chaos. Though I dare not compare my lacking, inferior self to Cao Cao, I must emulate him if I am to bring order to chaos in this part of the world. I will become ruler of all Dunhuang one day, but must plan carefully and intelligently if I am to realize my ambitions.;;;;;;;;;;;x
dunhuang.153.a;May my ancestors be proud of me!;;;;;;;;;;;;;x
dunhuang.154.title;Cao Yijin's Ambition;;;;;;;;;;;x
dunhuang.154.desc;Times are turbulent, even in Dunhuang, the outpost of Chinese civilization in the west. After Tibetan rule was overthrown not too long ago, there is rising unrest and discontent in Dunhuang among both the elites and commoners, who are increasingly at odds with the ruling classes.\n\nRising to prominence is a certain Cao Yijin, a capable and popular official who claims descent from the ruthless but brilliant Cao Cao of Three Kingdoms fame. Like his ancestor he is ambitious and seeks to bring order to chaos. Whatever happens, one thing is for sure: his power and ambition will likely influence events in the region for years to come.;;;;;;;;;;;x
dunhuang.154.a;I see.;;;;;;;;;;;;;x
dunhuang.155.desc;xxxxx;;;;;;;;;;;x
dunhuang.155.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.156.title;The Calendarist;;;;;;;;;;;x
dunhuang.156.desc;[target_VIET_zhai_fengda_tombola_courtier_candidate.GetBestName], a scion of the [target_VIET_zhai_fengda_tombola_courtier_candidate.GetOnlyDynastyName] clan in the Dunhuang region, is making a name for himself as a calendarist and astronomer. He is able to read the stars like no other, and alongside his official duties has performed many important functions related to stargazing, calculating state calendars, and interpretation of celestial objects. It has won him much praise and admiration. Hopefully, his talents will be of use to others.;;;;;;;;;;;x
dunhuang.156.a;We need more educated men in these dangerous times.;;;;;;;;;;;;;x
dunhuang.157.desc;Though never the best student, I always did my best. As I get older, I find myself more interested in calendars and astronomy, and many praise my skill and knowledge in these fields. Some even claim my talents with these are unmatched. Though I have other duties as an official in the Dunhuang region, I always take time to learn more about the stars and interpreting them.;;;;;;;;;;;x
dunhuang.157.a;It brings honor - and coin - to my clan, too.;;;;;;;;;;;;;x
dunhuang.158.title;The Calendarist;;;;;;;;;;;x
dunhuang.158.desc;[From.GetBestName], a scion of the [From.GetOnlyDynastyName] clan in the Dunhuang region, is making a name for himself as a calendarist and astronomer. He is able to read the stars like no other, and alongside his official duties has performed many important functions related to stargazing, calculating state calendars, and interpretation of celestial objects. It has won him much praise and admiration. Hopefully, his talents will be of use to others.;;;;;;;;;;;x
dunhuang.158.a;We need more educated men in these dangerous times.;;;;;;;;;;;;;x
dunhuang.159.desc;xxxxx;;;;;;;;;;;x
dunhuang.159.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.160.title;Zhang Yichao Dies;;;;;;;;;;;x
dunhuang.160.desc;Zhang Yichao's heroic leadership will be remembered for generations. As a true upholder of Chinese civilization, he led the people of the Guiyi Circuit to overthrow the barbaric Tibetan tyrants. With his passing, however, there is a power vacuum in the Dunhuang region.\n\nMany are skeptical about his successors. There are rumors that some elite Dunhuang clans are plotting to seize control of the region themselves, while unrest is growing by the day among the commoners without a charismatic leader to guide them. Will the region succumb to lawlessness and disorder, or will another great leader like Zhang Yichao step forward onto the stage of world history?;;;;;;;;;;;x
dunhuang.160.a;What will happen now?;;;;;;;;;;;;;x
dunhuang.161.title;A Game of Clans;;;;;;;;;;;x
dunhuang.161.desc.a;Our great patriarch Zhang Yichao has sadly left this world for the next. Many elite clans have come to pay their respects to him, but we who are his successors know better - behind their false tears and words of comfort are scheming hearts and conniving minds. Times are tumultuous, and they think without Zhang Yichao, we are unable to properly rule Dunhuang.\n\nWe must prepare ourselves lest the other clans get too audacious and make their bids to wrestle control of Dunhuang from us. Zhang Yichao worked hard to restore Dunhuang's honor - it is our duty to make sure his sacrifices were not in vain. Guide us, Zhang Yichao, and we shall not falter!;;;;;;;;;;;x
dunhuang.161.desc.b;Like many elites in Dunhuang, we came to pay our respects to the deceased Zhang Yichao as soon as we heard of his passing. Now, however, times are tumultuous, and Dunhuang is growing increasingly unstable without a strong and admirable leader.\n\nThe other clans in Dunhuang are aware of our ambitions - it is in our blood. But we are the Caos, the most prestiguous of the clans of Dunhuang after the Zhang. Let the others scheme like little children. We will be the ones to bring order to chaos in the end. Our ambitions will be realized!;;;;;;;;;;;x
dunhuang.161.desc.c;Like many elites in Dunhuang, we came to pay our respects to the deceased Zhang Yichao as soon as we heard of his passing. Now, however, times are tumultuous, and Dunhuang is growing increasingly unstable without a strong and admirable leader.\n\nWe are the Li family, who are descended from the great sage Laozi and the mighty general Li Guang, and who are distant cousins of the Tang Emperors. It is our duty, as the most venerable of the Dunhuang clans, to step in to restore order if this region falls to chaos. We will bow to no inferior upstarts if they prove themselves unworthy!;;;;;;;;;;;x
dunhuang.161.desc.d;Like many elites in Dunhuang, we came to pay our respects to the deceased Zhang Yichao as soon as we heard of his passing. Now, however, times are tumultuous, and Dunhuang is growing increasingly unstable without a strong and admirable leader.\n\nFor generations, the Yin clan has been cautious when it came to political affairs. We stayed out of trouble and focused on building our wealth and connections with foreign lands. Sometimes, however, being aggressive is the safest option. We are confident our prudence and acumen are what this region needs if things go awry. And so, we wait patiently. If we need to act, we will.;;;;;;;;;;;x
dunhuang.161.desc.e;Like many elites in Dunhuang, we came to pay our respects to the deceased Zhang Yichao as soon as we heard of his passing. Now, however, times are tumultuous, and Dunhuang is growing increasingly unstable without a strong and admirable leader.\n\nThe Suo have been in Dunhuang for longer than any of the other clans. There is no one else who deserves to rule Dunhuang more than us. Imbeciles currently control this land - a more intellectual and refined clan such as ourselves is what this region deserves. Without proper care, how can a seed blossom into a beautiful tree?;;;;;;;;;;;x
dunhuang.161.desc.f;Like many elites in Dunhuang, we came to pay our respects to the deceased Zhang Yichao as soon as we heard of his passing. Now, however, times are tumultuous, and Dunhuang is growing increasingly unstable without a strong and admirable leader.\n\nThough we are one of several great clans of Dunhuang, our time will soon come when we will rise above the rest. Control of Dunhuang is surely within our grasp if we are wise, patient, and decisive. This is an age of opportunity and danger, but our mighty clan will go down in the history books one day for certain!;;;;;;;;;;;x
dunhuang.161.a;We live in interesting times, no doubt.;;;;;;;;;;;;;x
dunhuang.162.desc;xxxxx;;;;;;;;;;;x
dunhuang.162.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.163.desc;xxxxx;;;;;;;;;;;x
dunhuang.163.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.164.desc;xxxxx;;;;;;;;;;;x
dunhuang.164.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.165.desc;xxxxx;;;;;;;;;;;x
dunhuang.165.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.166.desc;xxxxx;;;;;;;;;;;x
dunhuang.166.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.167.desc;xxxxx;;;;;;;;;;;x
dunhuang.167.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.168.desc;xxxxx;;;;;;;;;;;x
dunhuang.168.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.169.desc;xxxxx;;;;;;;;;;;x
dunhuang.169.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.170.desc;xxxxx;;;;;;;;;;;x
dunhuang.170.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.171.desc;xxxxx;;;;;;;;;;;x
dunhuang.171.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.172.desc;xxxxx;;;;;;;;;;;x
dunhuang.172.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.173.desc;xxxxx;;;;;;;;;;;x
dunhuang.173.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.174.desc;xxxxx;;;;;;;;;;;x
dunhuang.174.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.175.desc;xxxxx;;;;;;;;;;;x
dunhuang.175.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.176.desc;xxxxx;;;;;;;;;;;x
dunhuang.176.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.177.desc;xxxxx;;;;;;;;;;;x
dunhuang.177.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.178.desc;xxxxx;;;;;;;;;;;x
dunhuang.178.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.179.desc;xxxxx;;;;;;;;;;;x
dunhuang.179.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.180.desc;xxxxx;;;;;;;;;;;x
dunhuang.180.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.181.desc;xxxxx;;;;;;;;;;;x
dunhuang.181.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.182.desc;xxxxx;;;;;;;;;;;x
dunhuang.182.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.183.desc;xxxxx;;;;;;;;;;;x
dunhuang.183.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.184.desc;xxxxx;;;;;;;;;;;x
dunhuang.184.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.185.desc;xxxxx;;;;;;;;;;;x
dunhuang.185.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.186.desc;xxxxx;;;;;;;;;;;x
dunhuang.186.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.187.desc;xxxxx;;;;;;;;;;;x
dunhuang.187.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.188.desc;xxxxx;;;;;;;;;;;x
dunhuang.188.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.189.desc;xxxxx;;;;;;;;;;;x
dunhuang.189.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.190.desc;xxxxx;;;;;;;;;;;x
dunhuang.190.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.191.desc;xxxxx;;;;;;;;;;;x
dunhuang.191.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.192.desc;xxxxx;;;;;;;;;;;x
dunhuang.192.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.193.desc;xxxxx;;;;;;;;;;;x
dunhuang.193.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.194.desc;xxxxx;;;;;;;;;;;x
dunhuang.194.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.195.desc;xxxxx;;;;;;;;;;;x
dunhuang.195.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.196.desc;xxxxx;;;;;;;;;;;x
dunhuang.196.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.197.desc;xxxxx;;;;;;;;;;;x
dunhuang.197.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.198.desc;xxxxx;;;;;;;;;;;x
dunhuang.198.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.199.desc;xxxxx;;;;;;;;;;;x
dunhuang.199.a;Xxxxxxffff;;;;;;;;;;;;;x
dunhuang.200.desc;I am visiting one of the Mogao caves near Dunhuang. It shows the entire family of its patron, decked out in the finest clothing. The styles are older, perhaps from a century or two ago.;;;;;;;;;;;x
dunhuang.200.a;Imagine what life must have been back then!;;;;;;;;;;;;;x
dunhuang.200.b;They were just normal people like us.;;;;;;;;;;;;;x
dunhuang.200.c;Such is impermanence! We too will one day be faded memories.;;;;;;;;;;;;;x
dunhuang.201.desc;While on a day trip to the Mogao caves near Dunhuang to inspect one of my ancestors' caves, I caught sight of someone attractive visiting one of the other caves.;;;;;;;;;;;x
dunhuang.201.a;Ignore them. I am here for spiritual reasons!;;;;;;;;;;;;;x
dunhuang.201.b;Approach them for a chat.;;;;;;;;;;;;;x
dunhuang.202.desc;I pass by a ruined section of the ancient Great Wall in Gansu. The walls, ramparts, and keep were once impressive sights many centuries ago, when soldiers of one of the earlier Chinese dynasties were stationed here. Now, nothing remains but weathered stone, dust, and sand.;;;;;;;;;;;x
dunhuang.202.a;This is a reminder of the impermanence of all things.;;;;;;;;;;;;;x
dunhuang.202.b;What a glorious place this must have been!;;;;;;;;;;;;;x
dunhuang.203.desc;Today you decided to pay a visit to the nearby singing sand dunes of Dunhuang. Since time immemorial, locals have traveled here to admire the singing or drumming sound these sand dunes make when wind blows against them. Some even say this miracle of nature is a gift from heaven.;;;;;;;;;;;x
dunhuang.203.a;A splendid experience!;;;;;;;;;;;;;x
dunhuang.204.desc;A number of foreign artists living in the Dunhuang region banded together to present to you some works of art, as a sign of their support for you. The sculptures, paintings, and scrolls they present to you utilize a blend of styles, including Indian, Chinese, Iranian, and Tibetan art.;;;;;;;;;;;x
dunhuang.204.a;It is a wonderful gift!;;;;;;;;;;;;;x
dunhuang.205.desc;A renowned, elderly Buddhist nun living in Dunhuang recently passed away. She was your acquaintance, and interestingly enough, in her will she left some of her worldly possessions to you, like silk robes or religious scrolls. Her family wants to dispute this and bring it to the legal authorities, however. Though they will likely side with you, this situation could get messy.;;;;;;;;;;;x
dunhuang.205.a;Those things are mine! I refuse to go to court!;;;;;;;;;;;;;x
dunhuang.205.b;They can have those things. I have no need for them.;;;;;;;;;;;;;x
dunhuang.205.c;We will take this to the courts to be settled honorably.;;;;;;;;;;;;;x
dunhuang.205.d;I'm not Buddhist - I don't want those heathen items!;;;;;;;;;;;;;x
dunhuang.206.desc;An elderly monk living in one of Dunhuang's monasteries recently passed away. He had some valuable possessions, but his will was unclear, so his relatives are fighting over the possessions. This is a common situation in Dunhuang, given how many Buddhist monasteries are here, but as this monk is from a renowned clan, we should intervene to restore order given his relatives are powerful themselves and could cause a great disturbance in the community if they fight.;;;;;;;;;;;x
dunhuang.206.a;I side with the nephew.;;;;;;;;;;;;;x
dunhuang.206.b;I side with the niece.;;;;;;;;;;;;;x
dunhuang.206.c;This belongs to the state, actually.;;;;;;;;;;;;;x
dunhuang.206.d;I should not intervene.;;;;;;;;;;;;;x
